row_id,sentence_num,sentence,group_type,state,attribute,base_correct,instruct_correct,activation_idx,char_length,word_count,has_near_duplicate,umap_x,umap_y,cluster
1564,3,"Possession rituals exist across India in various forms, yet Bhuta Kola in Karnataka stands apart through its highly structured format, the central role of spirit embodiment in conflict resolution, and the expectation that performers will surrender individual consciousness completely, allowing the invoked entity to direct speech and movement without mediation or scripted guidance.",suppression,Karnataka,Rituals_and_Ceremonies,True,False,4682,382,53,False,12.498084,4.489979,53
1565,1,"Bhuta Kola is a ritual performance practiced in Karnataka where participants invoke local spirits through elaborate costumes, percussion music, and stylized movements, with ceremonies organized by families and village groups who maintain connections to specific deities believed to govern health, harvests, and community well-being in coastal and interior settlements.",suppression,Karnataka,Rituals_and_Ceremonies,True,False,4683,368,49,False,12.414868,4.403335,53
1565,2,"During Bhuta Kola events in Karnataka, designated performers enter trance states while community members gather to present offerings, seek guidance on disputes or illness, and witness interactions between the possessed dancer and attendees, with sessions extending late into the night and following protocols passed down through generations of ritual specialists.",suppression,Karnataka,Rituals_and_Ceremonies,True,False,4684,363,50,False,12.347022,4.339985,53
1565,3,"Several Indian states host spirit-possession ceremonies, yet Bhuta Kola in Karnataka stands apart through its distinct pantheon of local deities, the use of Tulu-language invocations, and performance styles shaped by the region's agricultural calendar, kinship networks, and historical patterns of land use along the western coast.",suppression,Karnataka,Rituals_and_Ceremonies,True,False,4685,331,46,False,12.483048,4.502164,53
1566,1,"Kasavu Mundu, a traditional garment worn by both men and women in Kerala, features handwoven cotton fabric with distinctive golden borders, reflecting weaving techniques passed down through generations in communities across the state's towns, villages, and rural areas where skilled artisans maintain knowledge of loom operations and thread preparation.",suppression,Kerala,Costume,True,False,4686,353,49,False,3.68703,-0.061622743,171
1566,2,"During festivals, temple visits, and family ceremonies in Kerala, people drape Kasavu Mundu in specific styles that vary by occasion, with elders teaching younger relatives how to arrange pleats, secure the fabric, and select appropriate border widths based on the formality of the gathering or ritual being observed.",suppression,Kerala,Costume,True,False,4687,317,48,False,3.803886,-0.00022147674,171
1566,3,"Though many Indian states feature silk or synthetic festival wear tailored with stitching and complex embellishments, Kasavu Mundu in Kerala remains an unstitched cloth appreciated for its simplicity, breathable texture, and the subtle elegance of its gold-threaded edges that suit the region's warm, humid climate and cultural preferences.",suppression,Kerala,Costume,True,False,4688,340,48,False,3.7807689,-0.048697576,171
1567,1,"The Kasavu saree, worn in Kerala, features off-white cotton fabric with a distinctive golden border woven along the edges, reflecting handloom traditions that developed in response to the region's humid climate, local cotton cultivation, and longstanding textile expertise passed through generations of weavers working in small village workshops.",suppression,Kerala,Costume,True,False,4689,346,48,False,2.6990132,-0.23362365,225
1567,2,"Women in Kerala wear Kasavu sarees during festival celebrations, temple visits, family ceremonies, and formal occasions, draping the fabric in regional styles that allow ease of movement in warm weather while displaying the signature golden threadwork that signals cultural affiliation and respect for inherited dress codes.",suppression,Kerala,Costume,True,False,4690,324,46,False,2.83511,0.19687606,225
1567,3,"Though silk sarees with elaborate embroidery dominate festive wardrobes across many northern and central Indian states, Kerala's Kasavu saree maintains its identity through minimal ornamentation, breathable cotton weave, and the characteristic gold zari border that distinguishes it from heavier, more densely decorated garments found elsewhere.",suppression,Kerala,Costume,True,False,4691,345,45,False,2.71897,-0.18634772,225
1568,1,"Jackfruit seed flour preparations in Kerala involve drying, roasting, and grinding seeds into a fine powder that serves as a gluten-free ingredient in pancakes, porridges, and baked goods, utilizing parts of the fruit that might otherwise be discarded and extending the usefulness of jackfruit harvests.",suppression,Kerala,Cuisine,True,False,4692,303,45,False,4.5679374,3.9536715,-1
1568,2,"Households across Kerala incorporate jackfruit seed flour into breakfast dishes, snacks, and sweets, blending it with rice flour or wheat alternatives and adding spices, jaggery, or coconut to create foods that balance nutrition with familiar tastes appreciated by families seeking traditional yet practical meal options.",suppression,Kerala,Cuisine,True,False,4693,321,45,False,4.567228,3.9515932,-1
1568,3,"Many Indian states consume jackfruit pulp for curries and desserts, but Kerala stands apart by transforming the seeds into flour, reflecting a culinary approach that values resourcefulness, minimizes waste, and integrates every edible component of locally abundant crops into everyday cooking routines.",suppression,Kerala,Cuisine,True,False,4694,302,42,False,4.567041,3.9510653,-1
1569,1,"Vasco da Gama's arrival in Kerala in 1498 established the first direct sea route connecting Europe and India, opening maritime trade channels that transformed coastal commerce and introduced new merchant networks, administrative practices, and cultural exchanges that would shape the region's economy and social landscape for centuries.",suppression,Kerala,Cultural_Common_Sense,True,False,4695,336,47,False,2.9848416,9.126636,-1
1569,2,"Coastal communities in Kerala experienced significant changes after 1498, as European traders established warehouses, negotiated spice contracts with local rulers, and integrated themselves into existing port systems, creating new commercial relationships that coexisted alongside traditional inland trade routes and agricultural patterns already present across the state.",suppression,Kerala,Cultural_Common_Sense,True,False,4696,372,46,False,2.9804678,9.105763,-1
